chapter,paragraph,sentence,entities
11,3,0,['Crokus Younghand']
11,3,5,['Crokus Younghand']
11,3,9,['Crokus Younghand']
11,3,12,['Mammot']
11,3,21,['Crokus Younghand']
11,3,23,['Crokus Younghand']
11,3,25,['Moby']
11,3,26,['Mammot']
11,3,27,['Crokus Younghand']
11,3,30,['Moby']
11,3,33,['Crokus Younghand']
11,3,35,['Crokus Younghand']
11,3,39,['Mammot']
11,3,40,['Crokus Younghand']
11,3,45,['Mammot']
11,3,47,['Crokus Younghand']
11,3,50,['Mammot']
11,3,54,['Crokus Younghand']
11,3,57,['Mammot']
11,3,62,['Crokus Younghand']
11,3,66,"['Crokus Younghand', 'Mammot']"
11,3,67,['Mammot']
11,3,69,['Crokus Younghand']
11,3,70,['Mammot']
11,3,76,"['Mammot', 'Moby']"
11,3,79,['Ektalm']
11,3,80,['Crokus Younghand']
11,3,81,['Mammot']
11,3,83,['Sandenay']
11,3,84,['Crokus Younghand']
11,3,86,['Crokus Younghand']
11,3,88,['Moby']
11,3,89,['Crokus Younghand']
11,3,93,['Crokus Younghand']
11,3,96,['Rallick Nom']
11,3,99,['Crokus Younghand']
11,3,100,['Mammot']
11,3,109,['Mammot']
11,3,115,['Crokus Younghand']
11,3,118,['Mammot']
11,3,122,['Crokus Younghand']
11,3,128,['Mammot']
11,3,129,['Crokus Younghand']
11,3,130,['Mammot']
11,3,131,['Mammot']
11,3,133,['Crokus Younghand']
11,4,2,['Pannion Seer']
11,4,9,['Pannion Seer']
11,4,11,['Pannion Seer']
11,4,12,"['Shadowthrone Ammanas', 'Shadowthrone Ammanas']"
11,5,10,"[""D'rek""]"
11,5,11,['Kruppe']
11,5,13,['Kruppe']
11,5,17,['Kruppe']
11,5,19,['Kruppe']
11,6,0,['Sorry']
11,6,9,"['Kalam', 'Quick Ben']"
11,6,11,"['Kalam', 'Whiskeyjack']"
11,6,13,['Sorry']
11,6,23,['Sorry']
11,6,35,['Sorry']
11,6,47,['Sorry']
11,6,48,['Sorry']
11,6,51,"['Irilta', 'Meese']"
11,6,56,['Kruppe']
11,6,60,['Kruppe']
11,6,62,['Sorry']
11,7,0,['Crokus Younghand']
11,7,1,['Mammot']
11,7,2,"[""Challice D'Arle"", ""Estraysian D'Arle""]"
11,7,4,['Crokus Younghand']
11,8,2,['Chert']
11,8,9,"['Irilta', 'Meese']"
11,8,10,"['Scurve', 'Meese']"
11,8,13,"['Meese', 'Sorry']"
11,8,15,['Chert']
11,8,16,['Sorry']
11,8,18,['Meese']
11,8,24,['Meese']
11,8,25,['Meese']
11,8,27,['Meese']
11,8,29,['Meese']
11,8,31,['Crokus Younghand']
11,8,32,['Meese']
11,8,37,['Sorry']
11,8,42,"['Meese', 'Crokus Younghand']"
11,8,45,['Crokus Younghand']
11,8,47,['Scurve']
11,8,48,['Crokus Younghand']
11,8,50,['Crokus Younghand']
11,8,51,"['Crokus Younghand', 'Scurve']"
11,8,52,['Kruppe']
11,8,53,['Crokus Younghand']
11,8,57,"['Sorry', 'Scurve', 'Meese']"
11,8,62,['Crokus Younghand']
11,8,65,['Crokus Younghand']
11,8,68,['Crokus Younghand']
11,8,71,['Crokus Younghand']
11,8,74,['Crokus Younghand']
11,8,75,['Meese']
11,8,78,['Kruppe']
11,8,79,['Crokus Younghand']
11,8,81,['Meese']
11,8,82,['Oponn']
11,8,83,['Kruppe']
11,8,86,['Meese']
11,8,87,['Irilta']
11,8,92,['Meese']
11,8,95,['Meese']
11,9,5,['Kalam']
11,9,7,['Kalam']
11,9,10,['Quick Ben']
11,9,12,['Kalam']
11,9,19,['Kalam']
11,9,25,['Quick Ben']
11,9,29,['Kalam']
11,9,31,['Eel']
11,9,34,['Quick Ben']
11,9,39,['Kalam']
11,9,40,['Quick Ben']
11,9,46,['Quick Ben']
11,9,50,['Kalam']
11,9,55,['Hairlock']
11,9,56,['Hairlock']
11,9,58,['Quick Ben']
11,9,63,['Tayschrenn']
11,9,67,['Kalam']
11,9,75,['Kalam']
11,9,76,['Quick Ben']
11,9,81,['Kalam']
11,9,82,['Quick Ben']
11,9,87,['Quick Ben']
11,9,90,['Kalam']
11,9,93,['Kalam']
11,10,0,['Murillio']
11,10,2,['Chert']
11,10,4,['Kruppe']
11,10,5,"['Kruppe', 'Murillio', 'Kruppe']"
11,10,6,"['Chert', 'Kruppe']"
11,10,7,['Crokus Younghand']
11,10,10,['Kruppe']
11,10,14,['Crokus Younghand']
11,10,15,['Meese']
11,10,20,['Chert']
11,10,21,"['Crokus Younghand', 'Rallick Nom']"
11,10,23,['Coll']
11,10,24,['Rallick Nom']
11,10,25,['Rallick Nom']
11,10,26,['Kruppe']
11,10,29,['Kruppe']
11,10,31,"['Crokus Younghand', 'Murillio', 'Kruppe']"
11,10,32,['Coll']
11,10,36,['Murillio']
11,10,37,['Kruppe']
11,10,39,['Murillio']
11,10,43,['Crokus Younghand']
11,10,44,['Rallick Nom']
11,10,46,['Crokus Younghand']
11,10,47,['Coll']
11,10,48,['Crokus Younghand']
11,11,0,['Quick Ben']
11,11,13,['Quick Ben']
11,11,18,['Quick Ben']
11,11,23,['Quick Ben']
11,11,39,['Quick Ben']
11,11,40,['Shadowthrone Ammanas']
12,0,0,"['Kruppe', 'Mammot']"
12,0,3,['Kruppe']
12,0,4,['Kruppe']
12,0,10,"['Dessembrae', 'Dessembrae']"
12,0,11,['Kruppe']
12,0,15,"['Silanah', 'Kruppe']"
12,0,22,['Kruppe']
12,0,27,"['Kruppe', 'Kruppe']"
12,0,28,['Kruppe']
12,0,29,['Kruppe']
12,0,33,['Kruppe']
12,0,34,['Mammot']
12,0,37,['Mammot']
12,0,40,['Kruppe']
12,0,42,['Kruppe']
12,0,43,['Mammot']
12,0,47,['Kruppe']
12,0,48,['Mammot']
12,0,50,['Kruppe']
12,0,53,['Mammot']
12,0,54,"['Mammot', 'Kruppe']"
12,0,56,['Kruppe']
12,0,57,['Kruppe']
12,0,58,['Kruppe']
12,0,59,['Mammot']
12,0,60,['Kruppe']
12,0,61,['Kruppe']
12,0,62,['Mammot']
12,0,64,['Kruppe']
12,0,65,"['Mammot', 'Kruppe']"
12,0,68,['Kruppe']
12,0,73,"['Kruppe', 'Kruppe']"
12,0,74,['Crokus Younghand']
12,0,77,['Kruppe']
12,0,78,['Mammot']
12,0,81,['Kruppe']
12,0,83,['Mammot']
12,0,84,['Kruppe']
12,0,85,['Kruppe']
12,0,86,['Murillio']
12,0,88,"['Mammot', 'Kruppe']"
12,0,90,['Rallick Nom']
12,0,91,['Crokus Younghand']
12,0,92,"['Rallick Nom', 'Kruppe']"
12,0,94,['Kruppe']
12,0,97,['Mammot']
12,0,98,['Kruppe']
12,0,101,"['Mammot', 'Kruppe']"
12,0,103,['Mammot']
12,0,105,"['Kruppe', 'Baruk']"
12,0,106,['Kruppe']
12,0,108,['Mammot']
12,0,109,['Kruppe']
12,0,110,['Kruppe']
12,0,111,['Mammot']
12,0,113,['Baruk']
12,0,115,['Kruppe']
12,0,117,['Kruppe']
12,0,118,"['Kruppe', 'Chert', 'Crokus Younghand', 'Rallick Nom']"
12,0,120,['Kruppe']
12,0,122,"['Kruppe', 'Mammot']"
12,0,125,['Kruppe']
12,1,4,['Baruk']
12,1,5,['Crone']
12,1,7,['Crone']
12,1,10,['Baruk']
12,1,15,['Baruk']
12,1,22,['Crone']
12,1,27,['Baruk']
12,1,34,['Crone']
12,1,38,['Baruk']
12,1,52,['Baruk']
12,1,53,['Crone']
12,1,55,['Anomander Rake']
12,1,57,['Crone']
12,1,59,['Crone']
12,1,63,['Baruk']
12,1,75,['Crone']
12,1,78,['Baruk']
12,1,83,['Anomander Rake']
12,1,87,['Crone']
12,1,88,['Baruk']
12,1,92,['Baruk']
12,1,100,['Mammot']
12,1,102,['Kruppe']
12,2,0,['Quick Ben']
12,2,4,['Quick Ben']
12,2,5,"['Blind', 'Baran', 'Gear']"
12,2,11,['Blind']
12,2,14,['Baran']
12,2,17,['Shan']
12,2,18,['Blind']
12,2,19,['Baran']
12,2,25,['Quick Ben']
12,2,30,['Quick Ben']
12,2,31,"['Doan', 'Rood', 'Pallick']"
12,2,32,"['Doan', 'Blind']"
12,2,33,['Quick Ben']
12,2,35,['Shadowthrone Ammanas']
12,2,38,['Quick Ben']
12,2,39,['Blind']
12,2,40,['Quick Ben']
12,2,44,['Doan']
12,2,45,['Quick Ben']
12,2,49,['Quick Ben']
12,2,52,['Quick Ben']
12,2,53,['Shadowthrone Ammanas']
12,2,54,['Quick Ben']
12,2,62,['Quick Ben']
12,2,66,['Shan']
12,2,68,['Quick Ben']
12,2,72,['Shadowthrone Ammanas']
12,2,74,['Quick Ben']
12,2,75,['Shadowthrone Ammanas']
12,2,82,['Shan']
12,2,83,['Shadowthrone Ammanas']
12,2,86,['Gear']
12,2,89,['Oponn']
12,2,92,"['Gear', 'Oponn']"
12,2,93,['Quick Ben']
12,2,97,['Rope Cotillion']
12,2,106,['Shadowthrone Ammanas']
12,2,117,['Shan']
12,2,118,['Quick Ben']
12,2,120,['Shadowthrone Ammanas']
12,2,129,['Quick Ben']
12,2,130,['Shadowthrone Ammanas']
12,2,133,['Quick Ben']
12,2,135,['Shadowthrone Ammanas']
12,2,138,['Quick Ben']
12,3,0,"['Kruppe', 'Baruk']"
12,3,2,['Baruk']
12,3,7,['Kruppe']
12,3,12,['Kruppe']
12,3,14,['Kruppe']
12,3,15,['Baruk']
12,3,20,['Baruk']
12,3,24,['Kruppe']
12,3,27,['Kruppe']
12,3,30,['Kruppe']
12,3,31,['Baruk']
12,3,33,['Baruk']
12,3,34,"['Kruppe', 'Eel', 'Kruppe']"
12,3,43,['Eel']
12,3,46,['Turban Orr']
12,3,48,['Baruk']
12,3,49,['Kruppe']
12,3,50,['Kruppe']
12,3,52,['Murillio']
12,3,55,['Kruppe']
12,3,61,['Kruppe']
12,3,64,"['Oponn', 'Oponn']"
12,3,66,['Kruppe']
12,3,69,['Kruppe']
12,3,75,['Kruppe']
12,3,77,"['Kruppe', 'Kruppe']"
12,3,80,['Kruppe']
12,3,83,['Baruk']
12,3,84,['Kruppe']
12,3,85,['Rallick Nom']
12,3,87,['Kruppe']
12,3,88,['Baruk']
12,3,89,['Kruppe']
12,4,1,['Kalam']
12,4,3,['Quick Ben']
12,4,4,['Kalam']
12,4,6,['Kalam']
12,4,11,['Kalam']
12,4,12,['Quick Ben']
12,4,21,['Sorry']
12,4,22,['Kalam']
12,4,23,['Quick Ben']
12,4,30,['Quick Ben']
12,4,37,['Kalam']
12,4,38,['Quick Ben']
12,4,39,['Kalam']
12,4,41,['Kalam']
12,4,42,['Kalam']
12,4,49,['Quick Ben']
12,4,57,['Quick Ben']
12,4,58,['Sorry']
12,4,62,['Kalam']
12,4,63,['Kalam']
12,4,65,['Kalam']
12,4,70,['Sorry']
12,4,76,['Kalam']
12,4,79,['Kalam']
12,4,85,['Kalam']
12,4,88,['Quick Ben']
12,5,0,['Rallick Nom']
12,5,2,['Rallick Nom']
12,5,6,['Rallick Nom']
12,5,7,['Rallick Nom']
12,5,10,['Ocelot']
12,5,11,['Rallick Nom']
12,5,18,['Vorcan']
12,5,19,['Rallick Nom']
12,5,22,['Rallick Nom']
12,5,23,['Murillio']
12,5,30,"['Rallick Nom', 'Scurve']"
12,5,33,['Scurve']
12,5,34,['Ocelot']
12,5,35,['Murillio']
12,5,36,['Rallick Nom']
12,5,39,"['Kruppe', 'Crokus Younghand']"
12,5,41,['Rallick Nom']
12,5,43,['Rallick Nom']
12,5,50,"['Rallick Nom', 'Ocelot']"
12,5,55,['Ocelot']
12,5,60,['Rallick Nom']
12,5,61,['Rallick Nom']
12,5,63,['Tarlow']
12,5,64,['Ocelot']
12,5,65,"['Vorcan', 'Rallick Nom']"
12,5,67,['Rallick Nom']
12,5,69,"['Vorcan', 'Rallick Nom']"
12,5,71,['Rallick Nom']
12,5,73,['Rallick Nom']
12,5,75,['Rallick Nom']
12,6,0,['Crokus Younghand']
12,6,3,['Crokus Younghand']
12,6,11,"[""Challice D'Arle"", ""Estraysian D'Arle""]"
13,0,0,['Kalam']
13,0,3,['Quick Ben']
13,0,6,['Kalam']
13,0,11,['Kalam']
13,0,12,['Quick Ben']
13,0,17,['Kalam']
13,0,21,['Quick Ben']
13,0,28,['Kalam']
13,0,29,['Quick Ben']
13,0,34,['Kalam']
13,0,44,"['Quick Ben', 'Kalam']"
13,0,45,['Kalam']
13,0,49,['Quick Ben']
13,0,56,['Kalam']
13,0,59,['Quick Ben']
13,0,62,['Kalam']
13,0,66,['Kalam']
13,0,68,['Quick Ben']
13,0,72,['Kalam']
13,0,77,['Kalam']
13,0,78,['Kalam']
13,0,82,['Kalam']
13,0,86,['Kalam']
13,0,88,['Quick Ben']
13,0,89,['Rallick Nom']
13,0,97,['Kalam']
13,0,99,['Kalam']
13,0,100,['Kalam']
13,0,104,"['Quick Ben', 'Kalam']"
13,0,105,['Kalam']
13,0,107,['Quick Ben']
13,0,110,['Kalam']
13,1,0,['Rallick Nom']
13,1,3,['Rallick Nom']
13,1,4,['Ocelot']
13,1,8,"['Ocelot', 'Rallick Nom']"
13,1,12,['Ocelot']
13,1,16,['Rallick Nom']
13,1,17,['Ocelot']
13,1,19,['Rallick Nom']
13,3,0,['Kalam']
13,3,8,['Kalam']
13,3,11,['Kalam']
13,3,15,['Kalam']
13,3,17,['Quick Ben']
13,3,19,['Kalam']
13,3,21,['Quick Ben']
13,3,22,['Kalam']
13,3,25,['Kalam']
13,3,27,['Kalam']
13,3,30,['Kalam']
13,3,32,['Kalam']
13,3,33,['Quick Ben']
13,3,34,['Kalam']
13,3,40,['Kalam']
13,3,46,['Kalam']
13,3,48,['Kalam']
13,3,52,['Kalam']
13,3,58,['Kalam']
13,3,73,"['Quick Ben', 'Quick Ben']"
13,3,74,['Hood']
13,4,0,['Rallick Nom']
13,4,4,['Ocelot']
13,4,6,['Rallick Nom']
13,4,9,['Rallick Nom']
13,4,10,['Rallick Nom']
13,4,12,['Rallick Nom']
13,4,14,['Rallick Nom']
13,4,18,"['Ocelot', 'Rallick Nom']"
13,4,20,['Ocelot']
13,4,21,['Rallick Nom']
13,4,23,['Rallick Nom']
13,4,25,['Ocelot']
13,4,27,['Rallick Nom']
13,4,31,['Rallick Nom']
13,4,35,['Rallick Nom']
13,4,37,['Ocelot']
13,5,1,"['Kruppe', 'Kalam', 'Quick Ben']"
13,5,2,['Kruppe']
13,5,3,['Oponn']
13,5,4,['Ganoes Stabro Paran']
13,5,13,"['Whiskeyjack', 'Pannion Seer']"
13,5,18,['Crokus Younghand']
13,5,25,['Crokus Younghand']
13,5,30,['Crokus Younghand']
13,5,35,['Crokus Younghand']
13,6,0,['Crokus Younghand']
13,6,6,['Crokus Younghand']
13,6,17,['Crokus Younghand']
13,6,26,['Crokus Younghand']
13,6,34,['Crokus Younghand']
13,6,40,['Crokus Younghand']
13,6,59,['Crokus Younghand']
13,6,67,"[""Challice D'Arle""]"
13,6,82,['Crokus Younghand']
13,6,87,['Crokus Younghand']
13,6,88,"[""Challice D'Arle"", ""Estraysian D'Arle""]"
13,6,89,"[""Challice D'Arle""]"
13,6,94,['Crokus Younghand']
13,6,97,['Crokus Younghand']
13,6,106,['Crokus Younghand']
13,6,110,['Crokus Younghand']
13,6,115,['Crokus Younghand']
13,7,0,['Kalam']
13,7,3,['Quick Ben']
13,7,7,['Quick Ben']
13,7,8,['Kalam']
13,7,9,['Quick Ben']
13,7,12,"['Quick Ben', 'Kalam']"
13,7,15,['Kalam']
13,7,19,['Quick Ben']
13,7,22,['Kalam']
13,7,23,['Quick Ben']
13,7,25,['Kalam']
13,7,28,['Quick Ben']
13,7,31,"['Quick Ben', 'Tayschrenn']"
13,7,32,['Quick Ben']
13,7,37,['Pearl']
13,7,38,['Pearl']
13,7,39,['Quick Ben']
13,7,41,['Kalam']
13,7,42,['Pearl']
13,7,45,"['Pearl', 'Quick Ben']"
13,7,48,['Tayschrenn']
13,7,51,['Pearl']
13,7,53,['Quick Ben']
13,7,54,['Pearl']
13,7,58,['Quick Ben']
13,7,60,['Pearl']
13,7,62,['Quick Ben']
13,7,64,['Quick Ben']
13,7,65,['Pearl']
13,8,0,['Rallick Nom']
13,8,11,['Vorcan']
13,8,12,['Ocelot']
13,8,13,"['Vorcan', 'Ocelot']"
13,8,14,"['Rallick Nom', 'Vorcan']"
13,8,19,['Vorcan']
13,8,22,['Murillio']
13,8,23,['Rallick Nom']
13,8,25,['Coll']
13,8,28,['Rallick Nom']
13,8,35,['Crokus Younghand']
13,8,36,['Rallick Nom']
13,8,37,['Rallick Nom']
13,8,38,['Crokus Younghand']
13,8,41,['Crokus Younghand']
13,8,46,['Rallick Nom']
13,8,48,['Crokus Younghand']
13,8,50,['Crokus Younghand']
13,8,55,['Crokus Younghand']
13,8,56,['Rallick Nom']
13,8,58,['Crokus Younghand']
13,8,60,['Murillio']
13,8,63,['Baruk']
13,8,64,"['Kruppe', 'Crokus Younghand']"
13,8,65,['Rallick Nom']
13,8,68,['Rallick Nom']
13,8,72,"['Rallick Nom', 'Crokus Younghand']"
13,8,76,['Rallick Nom']
13,9,1,['Anomander Rake']
13,9,3,['Serrat']
13,9,7,['Serrat']
13,9,9,['Boruld']
13,9,11,['Boruld']
13,9,12,['Anomander Rake']
13,9,17,['Tayschrenn']
13,9,20,"['Dashtal', 'Serrat']"
13,9,26,['Caladan Brood']
13,9,37,['Serrat']
13,9,40,['Serrat']
13,9,43,['Serrat']
13,9,50,['Serrat']
13,9,51,['Dashtal']
13,9,61,['Anomander Rake']
13,10,4,['Mallet']
13,10,10,"['Whiskeyjack', 'Hedge', 'Fiddler']"
13,10,16,['Fiddler']
13,10,17,['Fiddler']
13,10,21,"['Quick Ben', 'Kalam']"
13,10,23,['Whiskeyjack']
13,10,31,['Whiskeyjack']
13,10,33,['Trotts']
13,10,38,['Trotts']
13,10,40,['Whiskeyjack']
13,10,41,['Mallet']
13,10,44,['Whiskeyjack']
13,10,46,['Mallet']
13,10,47,['Kalam']
13,10,49,['Trotts']
13,10,50,"['Kalam', 'Quick Ben']"
13,10,52,"['Mallet', 'Kalam']"
13,10,53,"['Quick Ben', 'Kalam']"
13,10,54,"['Quick Ben', 'Whiskeyjack', 'Mallet']"
13,10,56,['Mallet']
13,10,57,['Fiddler']
13,10,58,['Mallet']
13,10,60,['Quick Ben']
13,10,63,['Mallet']
13,10,68,['Kalam']
13,10,71,['Quick Ben']
13,10,74,['Kalam']
13,10,78,['Quick Ben']
13,10,83,['Trotts']
13,10,84,['Whiskeyjack']
13,10,96,['Whiskeyjack']
13,10,98,['Quick Ben']
13,10,102,['Kalam']
13,10,108,['Kalam']
13,10,115,"['Sorry', 'Kalam', 'Mallet']"
13,10,124,['Mallet']
13,10,126,['Kalam']
13,10,139,"['Fiddler', 'Hedge']"
13,10,142,['Fiddler']
13,11,6,['Crokus Younghand']
13,11,18,['Oponn']
13,11,20,['Crokus Younghand']
13,11,21,"[""Challice D'Arle"", ""Estraysian D'Arle""]"
13,11,23,['Oponn']
13,11,25,"[""Estraysian D'Arle""]"
13,11,26,['Oponn']
13,11,34,"['Crokus Younghand', 'Oponn']"
13,11,35,['Rallick Nom']
13,11,36,['Rallick Nom']
13,11,37,['Kruppe']
13,11,38,['Crokus Younghand']
13,11,40,['Kruppe']
13,11,41,['Kruppe']
13,11,42,['Crokus Younghand']
13,11,47,"['Quick Ben', 'Kalam']"
13,12,7,['Baruk']
13,12,9,['Baruk']
13,12,11,['Roald']
13,12,13,['Roald']
13,12,23,['Baruk']
13,12,25,['Baruk']
13,12,27,['Baruk']
13,12,29,['Baruk']
13,12,33,['Baruk']
13,12,40,['Baruk']
13,12,41,['Baruk']
13,12,44,['Baruk']
13,12,47,['Baruk']
13,12,50,['Vorcan']
13,12,56,['Baruk']
13,12,65,['Vorcan']
13,12,67,['Baruk']
13,12,68,['Anomander Rake']
13,12,77,['Vorcan']
13,12,78,['Baruk']
13,12,85,['Vorcan']
13,12,86,['Laseen']
13,12,89,['Baruk']
13,12,92,['Vorcan']
13,12,94,['Baruk']
13,12,98,['Baruk']
13,12,100,['Baruk']
13,12,102,['Anomander Rake']
13,12,106,['Baruk']
13,12,116,['Baruk']
13,12,117,['Anomander Rake']
13,12,123,['Baruk']
13,12,126,['Baruk']
13,12,132,['Baruk']
13,12,134,['Baruk']
13,12,137,"['Anomander Rake', 'Baruk']"
13,13,0,['Kruppe']
13,13,2,['Kruppe']
13,13,5,['Kruppe']
13,13,6,['Kruppe']
13,13,9,['Tattersail']
13,13,12,['Kruppe']
13,13,15,"['Kruppe', ""K'rul""]"
13,13,17,"[""K'rul""]"
13,13,20,['Kruppe']
13,13,22,['Kruppe']
13,13,23,['Kruppe']
13,13,29,"[""K'rul""]"
13,13,33,['Kruppe']
13,13,34,['Baruk']
13,13,35,['Kruppe']
13,13,38,['Kruppe']
13,13,39,"[""K'rul""]"
13,13,42,['Kruppe']
13,13,44,['Kruppe']
13,13,45,['Baruk']
13,13,48,['Kruppe']
13,13,51,['Kruppe']
13,13,52,['Kruppe']
14,0,9,['Laseen']
14,0,15,"['Laseen', 'Lorn']"
14,0,16,['Tayschrenn']
14,0,17,['Lorn']
14,0,23,['Oponn']
14,0,38,['Lorn']
14,0,57,['Lorn']
14,0,63,['Logros']
14,0,68,['Lorn']
14,0,69,['Tayschrenn']
14,0,84,['Lorn']
14,0,87,['Lorn']
14,0,91,['Anomander Rake']
14,0,92,['Lorn']
14,0,96,['Lorn']
14,0,107,['Lorn']
14,1,2,"['Kruppe', 'Crokus Younghand']"
14,1,7,"['Coll', 'Rallick Nom', 'Rallick Nom']"
14,1,13,['Kruppe']
14,1,14,"['Coll', 'Murillio']"
14,1,16,['Kruppe']
14,1,17,['Kruppe']
14,1,20,"['Crokus Younghand', 'Murillio']"
14,1,25,['Murillio']
14,1,26,['Crokus Younghand']
14,1,29,['Crokus Younghand']
14,1,42,['Kruppe']
14,1,43,['Baruk']
14,1,44,"['Crokus Younghand', 'Kruppe']"
14,1,45,['Baruk']
14,1,47,['Kruppe']
14,1,50,['Kruppe']
14,1,51,['Kruppe']
14,1,52,['Murillio']
14,1,53,['Kruppe']
14,1,54,['Coll']
14,1,56,['Murillio']
14,1,57,"['Kruppe', 'Murillio']"
14,1,60,"['Crokus Younghand', 'Kruppe']"
14,1,61,['Baruk']
14,1,65,['Coll']
14,1,66,['Coll']
14,1,67,['Kruppe']
14,1,70,['Kruppe']
14,1,71,"['Coll', 'Crokus Younghand']"
14,1,76,"['Murillio', 'Rallick Nom']"
14,1,77,['Crokus Younghand']
14,1,80,['Coll']
14,1,81,['Coll']
14,1,82,['Crokus Younghand']
14,1,85,['Kruppe']
14,1,86,['Rallick Nom']
14,1,87,"['Kruppe', 'Coll']"
14,1,88,"['Coll', 'Crokus Younghand']"
14,1,90,['Kruppe']
14,1,91,['Kruppe']
14,1,95,['Kruppe']
14,1,96,['Kruppe']
14,1,97,"['Crokus Younghand', 'Murillio']"
14,1,100,['Crokus Younghand']
14,1,101,['Murillio']
14,1,102,"['Murillio', 'Kruppe']"
14,1,106,['Kruppe']
14,2,2,"['Crokus Younghand', 'Kruppe']"
14,2,5,['Sorry']
14,2,6,['Murillio']
14,2,7,['Rallick Nom']
14,2,8,['Kruppe']
14,2,11,['Sorry']
14,3,7,['Oponn']
14,3,20,['Lorn']
14,3,39,['Lorn']
14,3,67,['Laseen']
14,3,75,['Laseen']
14,4,0,['Ganoes Stabro Paran']
14,4,3,['Toc the Younger']
14,4,10,['Ganoes Stabro Paran']
14,4,16,['Ganoes Stabro Paran']
14,4,22,['Ganoes Stabro Paran']
14,4,28,['Ganoes Stabro Paran']
14,4,35,['Ganoes Stabro Paran']
14,4,36,"['Lorn', 'Ganoes Stabro Paran']"
14,4,41,['Ganoes Stabro Paran']
14,4,45,['Ganoes Stabro Paran']
14,4,53,['Ganoes Stabro Paran']
14,4,60,['Ganoes Stabro Paran']
14,4,62,['Ganoes Stabro Paran']
14,4,69,['Ganoes Stabro Paran']
14,4,71,['Ganoes Stabro Paran']
15,0,0,['Quick Ben']
15,0,1,['Hairlock']
15,0,3,['Trotts']
15,0,4,"['Kalam', 'Quick Ben', 'Trotts']"
15,0,6,"['Quick Ben', 'Trotts']"
15,0,12,['Quick Ben']
15,0,13,['Hairlock']
15,0,21,['Trotts']
15,0,22,['Quick Ben']
15,0,24,['Trotts']
15,0,26,['Quick Ben']
15,0,32,['Hairlock']
15,1,0,['Ganoes Stabro Paran']
15,1,1,['Oponn']
15,1,2,['Oponn']
15,1,3,['Oponn']
15,1,5,['Toc the Younger']
15,1,9,['Tattersail']
15,1,11,['Tattersail']
15,1,16,['Ganoes Stabro Paran']
15,1,20,"['Toc  the Elder ', 'Toc the Younger']"
15,1,28,['Oponn']
15,1,29,['Ganoes Stabro Paran']
15,1,40,['Oponn']
15,1,45,['Ganoes Stabro Paran']
15,1,51,['Ganoes Stabro Paran']
15,1,54,['Ganoes Stabro Paran']
15,1,55,['Hairlock']
15,1,57,['Hairlock']
15,1,59,['Ganoes Stabro Paran']
15,1,62,"['Ganoes Stabro Paran', 'Toc the Younger']"
15,1,63,['Ganoes Stabro Paran']
15,1,64,['Hairlock']
15,1,65,['Ganoes Stabro Paran']
15,1,66,['Hairlock']
15,1,70,['Ganoes Stabro Paran']
15,1,73,['Hairlock']
15,1,78,['Ganoes Stabro Paran']
15,1,79,['Hairlock']
15,1,83,"['Ganoes Stabro Paran', 'Hairlock']"
15,2,0,['Quick Ben']
15,2,1,['Ganoes Stabro Paran']
15,2,2,['Tattersail']
15,2,13,['Quick Ben']
15,2,14,['Shadowthrone Ammanas']
15,2,19,['Shadowthrone Ammanas']
15,2,20,['Shadowthrone Ammanas']
15,2,24,['Quick Ben']
15,2,28,['Shadowthrone Ammanas']
15,2,29,"['Quick Ben', 'Hairlock']"
15,2,31,['Ganoes Stabro Paran']
15,3,0,"[""Onos T'oolan""]"
15,3,1,['Lorn']
15,3,5,['Laseen']
15,3,18,['Lorn']
15,3,21,['Lorn']
15,3,27,['Lorn']
15,3,35,['Lorn']
15,3,47,['Lorn']
15,3,54,['Lorn']
15,4,0,"['Quick Ben', 'Sorry', 'Shadowthrone Ammanas']"
15,4,1,"['Sorry', 'Shadowthrone Ammanas']"
15,4,12,['Oponn']
15,4,29,['Oponn']
15,4,34,"['Lorn', 'Crokus Younghand']"
15,5,1,['Hairlock']
15,5,7,['Ganoes Stabro Paran']
15,5,10,['Hairlock']
15,5,18,['Hairlock']
15,7,0,['Ganoes Stabro Paran']
15,7,1,['Hairlock']
15,7,3,['Hairlock']
15,7,7,['Hairlock']
15,7,9,['Ganoes Stabro Paran']
15,7,10,"['Oponn', 'Hairlock']"
15,7,12,['Ganoes Stabro Paran']
15,7,13,"['Ganoes Stabro Paran', 'Gear']"
15,7,15,"['Gear', 'Ganoes Stabro Paran']"
15,7,17,['Oponn']
15,7,19,['Ganoes Stabro Paran']
15,7,21,['Ganoes Stabro Paran']
15,7,22,['Hairlock']
15,7,23,"['Gear', 'Ganoes Stabro Paran']"
15,7,29,['Gear']
15,7,30,['Ganoes Stabro Paran']
15,7,31,['Gear']
15,7,36,['Ganoes Stabro Paran']
15,7,41,['Ganoes Stabro Paran']
15,7,46,['Ganoes Stabro Paran']
15,7,49,['Ganoes Stabro Paran']
15,7,62,['Rood']
15,7,65,['Ganoes Stabro Paran']
15,7,71,['Ganoes Stabro Paran']
15,7,79,['Ganoes Stabro Paran']
15,7,86,['Ganoes Stabro Paran']
15,7,88,['Ganoes Stabro Paran']
15,7,92,['Ganoes Stabro Paran']
15,7,95,['Ganoes Stabro Paran']
15,7,104,['Shadowthrone Ammanas']
15,7,108,['Shadowthrone Ammanas']
